1.9966 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
50.5751 	EXP 	task_probe2: image = 'stimuli/Food.png'
50.5751 	EXP 	task_probe3: image = 'stimuli/Gamestoy & entertainment.png'
50.5751 	EXP 	task_probe4: image = 'stimuli/Vehicle.png'
50.5751 	EXP 	FixationCross: autoDraw = True
50.7939 	EXP 	character1: autoDraw = True
50.8454 	EXP 	FixationCross: autoDraw = False
51.2951 	EXP 	interval: autoDraw = True
51.3099 	EXP 	character1: autoDraw = False
51.7917 	EXP 	task_probe1: autoDraw = True
51.7917 	EXP 	task_probe2: autoDraw = True
51.7917 	EXP 	task_probe3: autoDraw = True
51.7917 	EXP 	task_probe4: autoDraw = True
51.7917 	EXP 	number_1: autoDraw = True
51.7917 	EXP 	number_2: autoDraw = True
51.7917 	EXP 	number_3: autoDraw = True
51.7917 	EXP 	number_4: autoDraw = True
52.5579 	EXP 	interval: autoDraw = False
54.2655 	DATA 	Keypress: 3
54.3358 	EXP 	FixationCross: autoDraw = False
54.3358 	EXP 	character1: autoDraw = False
54.3358 	EXP 	interval: autoDraw = False
54.3358 	EXP 	task_probe1: autoDraw = False
54.3358 	EXP 	task_probe2: autoDraw = False
54.3358 	EXP 	task_probe3: autoDraw = False
54.3358 	EXP 	task_probe4: autoDraw = False
54.3358 	EXP 	number_1: autoDraw = False
54.3358 	EXP 	number_2: autoDraw = False
54.3358 	EXP 	number_3: autoDraw = False
54.3358 	EXP 	number_4: autoDraw = False
54.3358 	EXP 	cuedChar: pos = array([ 0.2, -0.3])
54.3358 	EXP 	cuedChar: image = 'stimuli/m_blue.jpg'
54.3358 	EXP 	feedb_probe1_1: image = 'stimuli/Clothing.png'
54.3358 	EXP 	feedb_probe2_1: image = 'stimuli/Food.png'
54.3358 	EXP 	feedb_probe3_1: image = 'stimuli/Gamestoy & entertainment.png'
54.3358 	EXP 	feedb_probe4_1: image = 'stimuli/Vehicle.png'
54.3358 	EXP 	cuedChar: autoDraw = True
54.3358 	EXP 	feedb_probe1_1: autoDraw = True
54.3358 	EXP 	feedb_probe2_1: autoDraw = True
54.3358 	EXP 	feedb_probe3_1: autoDraw = True
54.3358 	EXP 	feedb_probe4_1: autoDraw = True
55.4209 	EXP 	cuedChar: autoDraw = False
55.4209 	EXP 	feedb_probe1_1: autoDraw = False
55.4209 	EXP 	feedb_probe2_1: autoDraw = False
55.4209 	EXP 	feedb_probe3_1: autoDraw = False
55.4209 	EXP 	feedb_probe4_1: autoDraw = False
55.4209 	EXP 	task_feedb: text = 'correct'
55.4209 	EXP 	feedbImage: image = 'stimuli/objects/number3.jpg'
55.4209 	EXP 	task_feedb: autoDraw = True
55.4209 	EXP 	feedbImage: autoDraw = True
55.8683 	EXP 	iti: autoDraw = True
55.9520 	EXP 	task_feedb: autoDraw = False
55.9520 	EXP 	feedbImage: autoDraw = False
56.6019 	EXP 	New trial (rep=0, index=8): OrderedDict([('character', 'stimuli/m_blue.jpg'), ('left_categ', 'stimuli/Clothing.png'), ('centleft_categ', 'stimuli/Food.png'), ('centright_categ', 'stimuli/Gamestoy & entertainment.png'), ('right_categ', 'stimuli/Vehicle.png'), ('trial_cond', 0), ('corr_ans', 'Vehicle'), ('corr_ans_num', 4), ('img', 'stimuli/objects/freighttruck.jpg')])
56.6662 	EXP 	iti: autoDraw = False
56.6662 	EXP 	task_feedb: autoDraw = False
56.6662 	EXP 	feedbImage: autoDraw = False
56.6662 	EXP 	iti: autoDraw = False
56.6662 	EXP 	character1: image = 'stimuli/m_blue.jpg'
56.6662 	EXP 	task_probe1: image = 'stimuli/Clothing.png'
56.6662 	EXP 	task_probe2: image = 'stimuli/Food.png'
56.6662 	EXP 	task_probe3: image = 'stimuli/Gamestoy & entertainment.png'
56.6662 	EXP 	task_probe4: image = 'stimuli/Vehicle.png'
56.6662 	EXP 	FixationCross: autoDraw = True
56.8819 	EXP 	character1: autoDraw = True
56.9367 	EXP 	FixationCross: autoDraw = False
57.3857 	EXP 	interval: autoDraw = True
57.4067 	EXP 	character1: autoDraw = False
57.9022 	EXP 	task_probe1: autoDraw = True
57.9022 	EXP 	task_probe2: autoDraw = True
57.9022 	EXP 	task_probe3: autoDraw = True
57.9022 	EXP 	task_probe4: autoDraw = True
57.9022 	EXP 	number_1: autoDraw = True
57.9022 	EXP 	number_2: autoDraw = True
57.9022 	EXP 	number_3: autoDraw = True
57.9022 	EXP 	number_4: autoDraw = True
58.6649 	EXP 	interval: autoDraw = False
59.1531 	DATA 	Keypress: 3
59.2080 	EXP 	FixationCross: autoDraw = False
59.2080 	EXP 	character1: autoDraw = False
59.2080 	EXP 	interval: autoDraw = False
59.2080 	EXP 	task_probe1: autoDraw = False
59.2080 	EXP 	task_probe2: autoDraw = False
59.2080 	EXP 	task_probe3: autoDraw = False
59.2080 	EXP 	task_probe4: autoDraw = False
59.2080 	EXP 	number_1: autoDraw = False
59.2080 	EXP 	number_2: autoDraw = False
59.2080 	EXP 	number_3: autoDraw = False
59.2080 	EXP 	number_4: autoDraw = False
59.2080 	EXP 	cuedChar: pos = array([ 0.2, -0.3])
59.2080 	EXP 	cuedChar: image = 'stimuli/m_blue.jpg'
59.2080 	EXP 	feedb_probe1_1: image = 'stimuli/Clothing.png'
59.2080 	EXP 	feedb_probe2_1: image = 'stimuli/Food.png'
59.2080 	EXP 	feedb_probe3_1: image = 'stimuli/Gamestoy & entertainment.png'
59.2080 	EXP 	feedb_probe4_1: image = 'stimuli/Vehicle.png'
59.2080 	EXP 	cuedChar: autoDraw = True
59.2080 	EXP 	feedb_probe1_1: autoDraw = True
59.2080 	EXP 	feedb_probe2_1: autoDraw = True
59.2080 	EXP 	feedb_probe3_1: autoDraw = True
59.2080 	EXP 	feedb_probe4_1: autoDraw = True
60.3344 	EXP 	cuedChar: autoDraw = False
60.3344 	EXP 	feedb_probe1_1: autoDraw = False
60.3344 	EXP 	feedb_probe2_1: autoDraw = False
60.3344 	EXP 	feedb_probe3_1: autoDraw = False
60.3344 	EXP 	feedb_probe4_1: autoDraw = False
60.3344 	EXP 	task_feedb: text = 'incorrect'
60.3344 	EXP 	feedbImage: image = 'stimuli/objects/freighttruck.jpg'
60.3344 	EXP 	task_feedb: autoDraw = True
60.3344 	EXP 	feedbImage: autoDraw = True
60.8069 	EXP 	iti: autoDraw = True
60.8622 	EXP 	task_feedb: autoDraw = False
60.8622 	EXP 	feedbImage: autoDraw = False
61.5584 	EXP 	New trial (rep=0, index=9): OrderedDict([('character', 'stimuli/m_red.jpg'), ('left_categ', 'stimuli/Vehicle.png'), ('centleft_categ', 'stimuli/Clothing.png'), ('centright_categ', 'stimuli/Gamestoy & entertainment.png'), ('right_categ', 'stimuli/Food.png'), ('trial_cond', 1), ('corr_ans', 'Food'), ('corr_ans_num', 4), ('img', 'stimuli/objects/mango01.jpg')])
61.6309 	EXP 	iti: autoDraw = False
61.6309 	EXP 	task_feedb: autoDraw = False
61.6309 	EXP 	feedbImage: autoDraw = False
61.6309 	EXP 	iti: autoDraw = False
61.6309 	EXP 	character1: image = 'stimuli/m_red.jpg'
61.6309 	EXP 	task_probe1: image = 'stimuli/Vehicle.png'
61.6309 	EXP 	task_probe2: image = 'stimuli/Clothing.png'
61.6309 	EXP 	task_probe3: image = 'stimuli/Gamestoy & entertainment.png'
61.6309 	EXP 	task_probe4: image = 'stimuli/Food.png'
61.6309 	EXP 	FixationCross: autoDraw = True
61.8582 	EXP 	character1: autoDraw = True
61.9080 	EXP 	FixationCross: autoDraw = False
62.3781 	EXP 	character1: autoDraw = False
62.3781 	EXP 	interval: autoDraw = True
62.8727 	EXP 	task_probe1: autoDraw = True
62.8727 	EXP 	task_probe2: autoDraw = True
62.8727 	EXP 	task_probe3: autoDraw = True
62.8727 	EXP 	task_probe4: autoDraw = True
62.8727 	EXP 	number_1: autoDraw = True
62.8727 	EXP 	number_2: autoDraw = True
62.8727 	EXP 	number_3: autoDraw = True
62.8727 	EXP 	number_4: autoDraw = True
63.6458 	EXP 	interval: autoDraw = False
63.9833 	DATA 	Keypress: 4
64.0457 	EXP 	FixationCross: autoDraw = False
64.0457 	EXP 	character1: autoDraw = False
64.0457 	EXP 	interval: autoDraw = False
64.0457 	EXP 	task_probe1: autoDraw = False
64.0457 	EXP 	task_probe2: autoDraw = False
64.0457 	EXP 	task_probe3: autoDraw = False
64.0457 	EXP 	task_probe4: autoDraw = False
64.0457 	EXP 	number_1: autoDraw = False
64.0457 	EXP 	number_2: autoDraw = False
64.0457 	EXP 	number_3: autoDraw = False
64.0457 	EXP 	number_4: autoDraw = False
64.0457 	EXP 	cuedChar: pos = array([ 0.6, -0.3])
64.0457 	EXP 	cuedChar: image = 'stimuli/m_red.jpg'
64.0457 	EXP 	feedb_probe1_1: image = 'stimuli/Vehicle.png'
64.0457 	EXP 	feedb_probe2_1: image = 'stimuli/Clothing.png'
64.0457 	EXP 	feedb_probe3_1: image = 'stimuli/Gamestoy & entertainment.png'
64.0457 	EXP 	feedb_probe4_1: image = 'stimuli/Food.png'
64.0457 	EXP 	cuedChar: autoDraw = True
64.0457 	EXP 	feedb_probe1_1: autoDraw = True
64.0457 	EXP 	feedb_probe2_1: autoDraw = True
64.0457 	EXP 	feedb_probe3_1: autoDraw = True
64.0457 	EXP 	feedb_probe4_1: autoDraw = True
65.1562 	EXP 	cuedChar: autoDraw = False
65.1562 	EXP 	feedb_probe1_1: autoDraw = False
65.1562 	EXP 	feedb_probe2_1: autoDraw = False
65.1562 	EXP 	feedb_probe3_1: autoDraw = False
65.1562 	EXP 	feedb_probe4_1: autoDraw = False
65.1562 	EXP 	task_feedb: text = 'correct'
65.1562 	EXP 	feedbImage: image = 'stimuli/objects/mango01.jpg'
65.1562 	EXP 	task_feedb: autoDraw = True
65.1562 	EXP 	feedbImage: autoDraw = True
65.6041 	EXP 	iti: autoDraw = True
65.6858 	EXP 	task_feedb: autoDraw = False
65.6858 	EXP 	feedbImage: autoDraw = False
66.3633 	EXP 	New trial (rep=0, index=10): OrderedDict([('character', 'stimuli/m_blue.jpg'), ('left_categ', 'stimuli/Vehicle.png'), ('centleft_categ', 'stimuli/Food.png'), ('centright_categ', 'stimuli/Clothing.png'), ('right_categ', 'stimuli/Gamestoy & entertainment.png'), ('trial_cond', 1), ('corr_ans', 'Gamestoy & entertainment'), ('corr_ans_num', 4), ('img', 'stimuli/objects/8ball.jpg')])
66.4341 	EXP 	iti: autoDraw = False
66.4341 	EXP 	task_feedb: autoDraw = False
66.4341 	EXP 	feedbImage: autoDraw = False
66.4341 	EXP 	iti: autoDraw = False
66.4341 	EXP 	character1: image = 'stimuli/m_blue.jpg'
66.4341 	EXP 	task_probe1: image = 'stimuli/Vehicle.png'
66.4341 	EXP 	task_probe2: image = 'stimuli/Food.png'
66.4341 	EXP 	task_probe3: image = 'stimuli/Clothing.png'
66.4341 	EXP 	task_probe4: image = 'stimuli/Gamestoy & entertainment.png'
66.4341 	EXP 	FixationCross: autoDraw = True
66.6501 	EXP 	character1: autoDraw = True
66.6981 	EXP 	FixationCross: autoDraw = False
67.1612 	EXP 	interval: autoDraw = True
67.1797 	EXP 	character1: autoDraw = False
67.6499 	EXP 	task_probe1: autoDraw = True
67.6499 	EXP 	task_probe2: autoDraw = True
67.6499 	EXP 	task_probe3: autoDraw = True
67.6499 	EXP 	task_probe4: autoDraw = True
67.6499 	EXP 	number_1: autoDraw = True
67.6499 	EXP 	number_2: autoDraw = True
67.6499 	EXP 	number_3: autoDraw = True
67.6499 	EXP 	number_4: autoDraw = True
68.4266 	EXP 	interval: autoDraw = False
69.0483 	DATA 	Keypress: 4
69.1132 	EXP 	FixationCross: autoDraw = False
69.1132 	EXP 	character1: autoDraw = False
69.1132 	EXP 	interval: autoDraw = False
69.1132 	EXP 	task_probe1: autoDraw = False
69.1132 	EXP 	task_probe2: autoDraw = False
69.1132 	EXP 	task_probe3: autoDraw = False
69.1132 	EXP 	task_probe4: autoDraw = False
69.1132 	EXP 	number_1: autoDraw = False
69.1132 	EXP 	number_2: autoDraw = False
69.1132 	EXP 	number_3: autoDraw = False
69.1132 	EXP 	number_4: autoDraw = False
69.1132 	EXP 	cuedChar: pos = array([ 0.6, -0.3])
69.1132 	EXP 	cuedChar: image = 'stimuli/m_blue.jpg'
69.1132 	EXP 	feedb_probe1_1: image = 'stimuli/Vehicle.png'
69.1132 	EXP 	feedb_probe2_1: image = 'stimuli/Food.png'
69.1132 	EXP 	feedb_probe3_1: image = 'stimuli/Clothing.png'
69.1132 	EXP 	feedb_probe4_1: image = 'stimuli/Gamestoy & entertainment.png'
69.1132 	EXP 	cuedChar: autoDraw = True
69.1132 	EXP 	feedb_probe1_1: autoDraw = True
69.1132 	EXP 	feedb_probe2_1: autoDraw = True
69.1132 	EXP 	feedb_probe3_1: autoDraw = True
69.1132 	EXP 	feedb_probe4_1: autoDraw = True
70.2049 	EXP 	cuedChar: autoDraw = False
70.2049 	EXP 	feedb_probe1_1: autoDraw = False
70.2049 	EXP 	feedb_probe2_1: autoDraw = False
70.2049 	EXP 	feedb_probe3_1: autoDraw = False
70.2049 	EXP 	feedb_probe4_1: autoDraw = False
70.2049 	EXP 	task_feedb: text = 'correct'
70.2049 	EXP 	feedbImage: image = 'stimuli/objects/8ball.jpg'
70.2049 	EXP 	task_feedb: autoDraw = True
70.2049 	EXP 	feedbImage: autoDraw = True
70.6542 	EXP 	iti: autoDraw = True
70.7059 	EXP 	task_feedb: autoDraw = False
70.7059 	EXP 	feedbImage: autoDraw = False
71.3920 	EXP 	New trial (rep=0, index=11): OrderedDict([('character', 'stimuli/m_blue.jpg'), ('left_categ', 'stimuli/Clothing.png'), ('centleft_categ', 'stimuli/Vehicle.png'), ('centright_categ', 'stimuli/Gamestoy & entertainment.png'), ('right_categ', 'stimuli/Food.png'), ('trial_cond', 1), ('corr_ans', 'Gamestoy & entertainment'), ('corr_ans_num', 3), ('img', 'stimuli/objects/chessboard.jpg')])
71.4626 	EXP 	iti: autoDraw = False
71.4626 	EXP 	task_feedb: autoDraw = False
71.4626 	EXP 	feedbImage: autoDraw = False
71.4626 	EXP 	iti: autoDraw = False
71.4626 	EXP 	character1: image = 'stimuli/m_blue.jpg'
71.4626 	EXP 	task_probe1: image = 'stimuli/Clothing.png'
71.4626 	EXP 	task_probe2: image = 'stimuli/Vehicle.png'
71.4626 	EXP 	task_probe3: image = 'stimuli/Gamestoy & entertainment.png'
71.4626 	EXP 	task_probe4: image = 'stimuli/Food.png'
71.4626 	EXP 	FixationCross: autoDraw = True
71.6867 	EXP 	character1: autoDraw = True
71.7358 	EXP 	FixationCross: autoDraw = False
72.2000 	EXP 	interval: autoDraw = True
72.2171 	EXP 	character1: autoDraw = False
72.6812 	EXP 	task_probe1: autoDraw = True
72.6812 	EXP 	task_probe2: autoDraw = True
72.6812 	EXP 	task_probe3: autoDraw = True
72.6812 	EXP 	task_probe4: autoDraw = True
72.6812 	EXP 	number_1: autoDraw = True
72.6812 	EXP 	number_2: autoDraw = True
72.6812 	EXP 	number_3: autoDraw = True
72.6812 	EXP 	number_4: autoDraw = True
73.4748 	EXP 	interval: autoDraw = False
74.4359 	DATA 	Keypress: 3
74.5017 	EXP 	FixationCross: autoDraw = False
74.5017 	EXP 	character1: autoDraw = False
74.5017 	EXP 	interval: autoDraw = False
74.5017 	EXP 	task_probe1: autoDraw = False
74.5017 	EXP 	task_probe2: autoDraw = False
74.5017 	EXP 	task_probe3: autoDraw = False
74.5017 	EXP 	task_probe4: autoDraw = False
74.5017 	EXP 	number_1: autoDraw = False
74.5017 	EXP 	number_2: autoDraw = False
74.5017 	EXP 	number_3: autoDraw = False
74.5017 	EXP 	number_4: autoDraw = False
74.5017 	EXP 	cuedChar: pos = array([ 0.2, -0.3])
74.5017 	EXP 	cuedChar: image = 'stimuli/m_blue.jpg'
74.5017 	EXP 	feedb_probe1_1: image = 'stimuli/Clothing.png'
74.5017 	EXP 	feedb_probe2_1: image = 'stimuli/Vehicle.png'
74.5017 	EXP 	feedb_probe3_1: image = 'stimuli/Gamestoy & entertainment.png'
74.5017 	EXP 	feedb_probe4_1: image = 'stimuli/Food.png'
74.5017 	EXP 	cuedChar: autoDraw = True
74.5017 	EXP 	feedb_probe1_1: autoDraw = True
74.5017 	EXP 	feedb_probe2_1: autoDraw = True
74.5017 	EXP 	feedb_probe3_1: autoDraw = True
74.5017 	EXP 	feedb_probe4_1: autoDraw = True
75.6094 	EXP 	cuedChar: autoDraw = False
75.6094 	EXP 	feedb_probe1_1: autoDraw = False
75.6094 	EXP 	feedb_probe2_1: autoDraw = False
75.6094 	EXP 	feedb_probe3_1: autoDraw = False
75.6094 	EXP 	feedb_probe4_1: autoDraw = False
75.6094 	EXP 	task_feedb: text = 'correct'
75.6094 	EXP 	feedbImage: image = 'stimuli/objects/chessboard.jpg'
75.6094 	EXP 	task_feedb: autoDraw = True
75.6094 	EXP 	feedbImage: autoDraw = True
76.0626 	EXP 	iti: autoDraw = True
76.1393 	EXP 	task_feedb: autoDraw = False
76.1393 	EXP 	feedbImage: autoDraw = False
76.8002 	EXP 	New trial (rep=0, index=12): OrderedDict([('character', 'stimuli/m_red.jpg'), ('left_categ', 'stimuli/Food.png'), ('centleft_categ', 'stimuli/Clothing.png'), ('centright_categ', 'stimuli/Vehicle.png'), ('right_categ', 'stimuli/Gamestoy & entertainment.png'), ('trial_cond', 1), ('corr_ans', 'Food'), ('corr_ans_num', 1), ('img', 'stimuli/objects/frenchfries.jpg')])
76.8589 	EXP 	iti: autoDraw = False
76.8589 	EXP 	task_feedb: autoDraw = False
76.8589 	EXP 	feedbImage: autoDraw = False
76.8589 	EXP 	iti: autoDraw = False
76.8589 	EXP 	character1: image = 'stimuli/m_red.jpg'
76.8589 	EXP 	task_probe1: image = 'stimuli/Food.png'
76.8589 	EXP 	task_probe2: image = 'stimuli/Clothing.png'
76.8589 	EXP 	task_probe3: image = 'stimuli/Vehicle.png'
76.8589 	EXP 	task_probe4: image = 'stimuli/Gamestoy & entertainment.png'
76.8589 	EXP 	FixationCross: autoDraw = True
77.0726 	EXP 	character1: autoDraw = True
77.1217 	EXP 	FixationCross: autoDraw = False
77.5857 	EXP 	interval: autoDraw = True
77.6112 	EXP 	character1: autoDraw = False
78.0869 	EXP 	task_probe1: autoDraw = True
78.0869 	EXP 	task_probe2: autoDraw = True
78.0869 	EXP 	task_probe3: autoDraw = True
78.0869 	EXP 	task_probe4: autoDraw = True
78.0869 	EXP 	number_1: autoDraw = True
78.0869 	EXP 	number_2: autoDraw = True
78.0869 	EXP 	number_3: autoDraw = True
78.0869 	EXP 	number_4: autoDraw = True
78.8518 	EXP 	interval: autoDraw = False
79.9183 	DATA 	Keypress: 1
79.9829 	EXP 	FixationCross: autoDraw = False
79.9829 	EXP 	character1: autoDraw = False
79.9829 	EXP 	interval: autoDraw = False
79.9829 	EXP 	task_probe1: autoDraw = False
79.9829 	EXP 	task_probe2: autoDraw = False
79.9829 	EXP 	task_probe3: autoDraw = False
79.9829 	EXP 	task_probe4: autoDraw = False
79.9829 	EXP 	number_1: autoDraw = False
79.9829 	EXP 	number_2: autoDraw = False
79.9829 	EXP 	number_3: autoDraw = False
79.9829 	EXP 	number_4: autoDraw = False
79.9829 	EXP 	cuedChar: pos = array([-0.6, -0.3])
79.9829 	EXP 	cuedChar: image = 'stimuli/m_red.jpg'
79.9829 	EXP 	feedb_probe1_1: image = 'stimuli/Food.png'
79.9829 	EXP 	feedb_probe2_1: image = 'stimuli/Clothing.png'
79.9829 	EXP 	feedb_probe3_1: image = 'stimuli/Vehicle.png'
79.9829 	EXP 	feedb_probe4_1: image = 'stimuli/Gamestoy & entertainment.png'
79.9829 	EXP 	cuedChar: autoDraw = True
79.9829 	EXP 	feedb_probe1_1: autoDraw = True
79.9829 	EXP 	feedb_probe2_1: autoDraw = True
79.9829 	EXP 	feedb_probe3_1: autoDraw = True
79.9829 	EXP 	feedb_probe4_1: autoDraw = True
81.0785 	EXP 	cuedChar: autoDraw = False
81.0785 	EXP 	feedb_probe1_1: autoDraw = False
81.0785 	EXP 	feedb_probe2_1: autoDraw = False
81.0785 	EXP 	feedb_probe3_1: autoDraw = False
81.0785 	EXP 	feedb_probe4_1: autoDraw = False
81.0785 	EXP 	task_feedb: text = 'correct'
81.0785 	EXP 	feedbImage: image = 'stimuli/objects/frenchfries.jpg'
81.0785 	EXP 	task_feedb: autoDraw = True
81.0785 	EXP 	feedbImage: autoDraw = True
81.5291 	EXP 	iti: autoDraw = True
81.6003 	EXP 	task_feedb: autoDraw = False
81.6003 	EXP 	feedbImage: autoDraw = False
82.2956 	EXP 	iti: autoDraw = False
82.2956 	EXP 	task_feedb: autoDraw = False
82.2956 	EXP 	feedbImage: autoDraw = False
82.2956 	EXP 	iti: autoDraw = False
82.2956 	EXP 	pract_message: text = "You got 90.0 % correct.\n\n Please approach the experimenter \nPress 'y' to do the task again and 'n' to continue with the experiment"
82.2956 	EXP 	pract_message: autoDraw = True
89.1838 	DATA 	Keypress: n
89.2023 	EXP 	pract_message: autoDraw = False
89.2023 	EXP 	final_mess: autoDraw = True
91.2443 	DATA 	Keypress: escape
91.2973 	EXP 	window1: mouseVisible = True
